n 141548, BTC size 141548
41670.57778, 0
41670.61944, 0
41670.66111, 0
41670.70278, 0
41670.74444, 0
41670.78611, 0
41670.82778, 0
41670.86944, 0
41670.91111, 0
41670.95278, 0
41670.99444, 0
41671.03611, 0
41671.07778, 0
41671.11944, 0
41671.16111, 0
41671.20278, 0
41671.24444, 0
41671.28611, 0
41671.32778, 0
41671.36944, 0
41671.41111, 0
41671.45278, 0
41671.49444, 0
41671.53611, 0
41671.57778, 0
41671.61944, 0
41671.66111, 0
41671.70278, 0
41671.74444, 0
41671.78611, 0
41671.82778, 0
41671.86944, 0
41671.91111, 0
41671.95278, 0
41671.99444, 0
41672.03611, 0
41672.07778, 0
41672.1125, 0.0007
41672.11944, 0.001
41672.14444, 0.0004
41672.15694, 0.0004
41672.16111, 0.0002
41672.17361, 0.0002
41672.18889, 0.0012
41672.20278, 0.0019
41672.24306, 0.0016
41672.24444, 0.0018
41672.28611, 0.0023
41672.29444, 0.0004
41672.30972, 0.0013
41672.32778, 0.0022
41672.35833, 0.0014
41672.36458, 0.0018
41672.36944, 0.0024
41672.38958, 0.0014
41672.41111, 0.0016
41672.45278, 0.0002
41672.47153, 0.0003
41672.48194, 0.0003
41672.49444, 0.0004
41672.53611, 0.0002
41672.54097, 0.0002
41672.54444, 0.0003
41672.54861, 0.0004
41672.55694, 0.0006
41672.57778, 0.0005
41672.61944, 0.0001
41672.65764, 0
41672.66111, 0
41672.70278, 0
41672.73264, 0
41672.74444, 0
41672.75347, 0
41672.78611, 0
41672.82778, 0
41672.86944, 0
41672.91111, 0
41672.95278, 0
41672.99444, 0
41673.03611, 0
41673.07778, 0
41673.11944, 0
41673.16111, 0
41673.20278, 0
41673.24444, 0
41673.28611, 0
41673.32778, 0
41673.36944, 0
41673.41111, 0
41673.45278, 0
41673.49444, 0
41673.53611, 0
41673.57778, 0
41673.61944, 0
41673.66111, 0
41673.70278, 0
41673.74444, 0
41673.78611, 0
41673.82778, 0
41673.86944, 0
41673.87639, 0
41673.87778, 0
41673.91111, 0
41673.93403, 0.0002
41673.93819, 0.0002
41673.94306, 0.0002
41673.95278, 0.0002
41673.96181, 0
41673.97153, 0.0001
41673.98403, 0.0002
41673.99444, 0.0003
41673.99653, 0
41674.00903, 0
41674.01944, 0.0001
41674.03611, 0.0006
41674.05764, 0.0007
41674.06319, 0.001
41674.06944, 0.0011
41674.07778, 0.0011
41674.08333, 0
41674.11944, 0.0003
41674.16111, 0
41674.18472, 0.0001
41674.2, 0.0002
41674.20278, 0.0002
41674.23611, 0.0001
41674.24444, 0.0001
41674.25625, 0
41674.28611, 0
41674.3, 0
41674.3125, 0.0001
41674.32778, 0.0005
41674.33472, 0.0002
41674.36389, 0.0005
41674.36944, 0.0003
41674.40278, 0
41674.41111, 0.0001
41674.45, 0
41674.45278, 0
41674.46319, 0
41674.47153, 0
41674.49444, 0.0001
41674.52917, 0
41674.53611, 0
41674.57778, 0
41674.61944, 0
41674.66111, 0
41674.67431, 0
41674.70278, 0
41674.71806, 0
41674.74444, 0
41674.78611, 0
41674.82778, 0
41674.86944, 0
41674.91111, 0
41674.95278, 0
41675.07778, 0
41675.11944, 0
41675.16111, 0
41675.20278, 0
41675.24444, 0
41675.28611, 0
41675.32778, 0
41675.36944, 0
41675.41111, 0
41675.45278, 0
41675.49444, 0
41675.53611, 0
41675.57778, 0
41675.61944, 0
41675.66111, 0
41675.70278, 0
41675.74444, 0
41675.78611, 0
41675.82778, 0
41675.86944, 0
41675.91111, 0
41675.95278, 0
41675.96458, 0
41675.99444, 0
41676.03611, 0
41676.07778, 0
41676.11944, 0
41676.16111, 0
41676.18819, 0
41676.20278, 0
41676.24444, 0
41676.28611, 0
41676.32778, 0
41676.36944, 0
41676.41111, 0
41676.45278, 0
41676.49444, 0
41676.53611, 0
41676.57778, 0
41676.61944, 0
41676.66111, 0
41676.70278, 0
41676.74444, 0
41676.78611, 0
41676.82778, 0
41676.86944, 0
41676.91111, 0
41676.95278, 0
41676.97431, 0
41676.99444, 0
41677.03611, 0
41677.07778, 0
41677.11944, 0
41677.16111, 0
41677.20278, 0
41677.24444, 0
41677.28611, 0
41677.32778, 0
41677.36944, 0
41677.41111, 0
41677.45278, 0
41677.49444, 0
41677.53611, 0
41677.55556, 0
41677.57778, 0
41677.61944, 0
41677.66111, 0
41677.70278, 0
41677.74444, 0
41677.78611, 0
41677.82778, 0
41677.86944, 0
41677.91111, 0
41677.95278, 0
41677.99444, 0
41678.03611, 0
41678.07778, 0
41678.11944, 0
41678.16111, 0
41678.20278, 0
41678.24444, 0
41678.28611, 0
41678.32778, 0
41678.36944, 0
41678.41111, 0
41678.45278, 0
41678.49444, 0
41678.53611, 0
41678.57778, 0
41678.61944, 0
41678.65139, 0
41678.66111, 0
41678.66806, 0
41678.68264, 0
41678.68542, 0
41678.68681, 0
41678.68819, 0
41678.70278, 0
41678.70486, 0
41678.71736, 0
41678.72639, 0
41678.74444, 0
41678.74583, 0
41678.78611, 0
41678.79792, 0
41678.80833, 0
41678.82778, 0
41678.86944, 0
41678.90556, 0
41678.91111, 0
41678.95278, 0
41678.99444, 0
41679.03611, 0
41679.07778, 0
41679.11944, 0
41679.16111, 0
41679.20278, 0
41679.24444, 0
41679.28611, 0
41679.32778, 0
41679.36944, 0
41679.41111, 0
41679.45278, 0
41679.49444, 0
41679.53611, 0
41679.57778, 0
41679.61944, 0
41679.66111, 0
41679.70278, 0
41679.74444, 0
41679.78611, 0
41679.82778, 0
41679.86944, 0
41679.91111, 0
41679.95278, 0
41679.99444, 0
41680.03611, 0
41680.07778, 0
41680.11944, 0
41680.16111, 0
41680.20278, 0
41680.24444, 0
41680.28611, 0
41680.32778, 0
41680.36944, 0
41680.41111, 0
41680.45278, 0
41680.49444, 0
41680.53611, 0
41680.57778, 0
41680.61944, 0
41680.66111, 0
41680.70278, 0
41680.74444, 0
41680.78611, 0
41680.82778, 0
41680.86944, 0
41680.91111, 0
41680.95278, 0
41680.99444, 0
41681.03611, 0
41681.07778, 0
41681.11944, 0
41681.16111, 0
41681.20278, 0
41681.24444, 0
41681.28611, 0
41681.32778, 0
41681.36944, 0
41681.41111, 0
41681.45278, 0
41681.49444, 0
41681.53611, 0
41681.57778, 0
41681.61944, 0
41681.66111, 0
41681.70278, 0
41681.74444, 0
41681.78611, 0
41681.80625, 0
41681.82778, 0
41681.83333, 0
41681.83958, 0
41681.85764, 0.0001
41681.86944, 0.0002
41681.88611, 0.0001
41681.89514, 0.0001
41681.90764, 0.0001
41681.91111, 0.0001
41681.92083, 0.0002
41681.93681, 0.0003
41681.95278, 0.0003
41681.99444, 0.0003
41682.00208, 0
41682.03611, 0
41682.04306, 0.0001
41682.05139, 0.0001
41682.05903, 0.0003
41682.07431, 0.0008
41682.07778, 0.001
41682.09167, 0.0003
41682.09722, 0.0005
41682.10208, 0.0005
41682.11111, 0.0008
41682.11944, 0.0009
41682.13472, 0.0003
41682.13611, 0.0003
41682.14375, 0.0011
41682.15347, 0.0014
41682.16111, 0.0021
41682.16944, 0.0005
41682.17847, 0.001
41682.19306, 0.002
41682.19722, 0.0023
41682.20278, 0.0023
41682.21181, 0.0002
41682.21875, 0.0005
41682.23333, 0.0011
41682.24444, 0.0017
41682.2625, 0.0004
41682.27153, 0.0008
41682.28611, 0
41682.29306, 0.0005
41682.30417, 0.0007
41682.30903, 0.0007
41682.31806, 0.0008
41682.32778, 0.0004
41682.33542, 0
41682.34514, 0.0009
41682.34931, 0.0009
41682.35347, 0.001
41682.3625, 0.001
41682.36944, 0.0011
41682.38542, 0.0001
41682.39028, 0.0002
41682.41111, 0.0005
41682.43681, 0.0003
41682.45278, 0.0003
41682.49444, 0.0001
41682.50069, 0
41682.50694, 0.0001
41682.52292, 0.0002
41682.53611, 0.0002
41682.57778, 0.0001
41682.61389, 0.0002
41682.61944, 0.0002
41682.62361, 0
41682.63264, 0
41682.65764, 0
41682.66111, 0.0002
41682.67014, 0.0002
41682.67917, 0.0002
41682.6875, 0.0003
41682.70278, 0.0002
41682.71944, 0
41682.72292, 0.0001
41682.72986, 0.0002
41682.73611, 0.0003
41682.74444, 0.0005
41682.75208, 0.0001
41682.76042, 0.0002
41682.77292, 0.0003
41682.78611, 0
41682.79583, 0.0003
41682.8125, 0.0008
41682.82778, 0.001
41682.82917, 0
41682.83472, 0
41682.85486, 0.0003
41682.86528, 0.0004
41682.86944, 0.0006
41682.89028, 0.0001
41682.90486, 0.0001
41682.91111, 0
41682.94722, 0
41682.95278, 0
41682.99444, 0
41683.07778, 0
41683.11944, 0
41683.16111, 0
41683.20278, 0
41683.24444, 0
41683.28611, 0
41683.32778, 0
41683.36944, 0
41683.41111, 0
41683.45278, 0
41683.49444, 0
41683.53611, 0
41683.57778, 0
41683.61944, 0
41683.66111, 0
41683.70278, 0
41683.74444, 0
41683.78611, 0
41683.82778, 0
41683.86944, 0
41683.91111, 0
41683.92431, 0
41683.94167, 0
41683.95278, 0
41683.99444, 0
41684.03611, 0
41684.07778, 0
41684.11944, 0
41684.16111, 0
41684.20278, 0
41684.32778, 0.0001
41684.36736, 0
41684.36944, 0
41684.39306, 0.0001
41684.41111, 0.0004
41684.41389, 0.0001
41684.43125, 0.0002
41684.44097, 0.0002
41684.44514, 0.0002
41684.44722, 0.0002
41684.45278, 0.0001
41684.45417, 0
41684.49444, 0
41684.50486, 0
41684.51319, 0
41684.52986, 0
41684.53611, 0
41684.57778, 0
41684.61944, 0
41684.64653, 0
41684.66111, 0
41684.67292, 0
41684.6875, 0
41684.70278, 0
41684.73056, 0
41684.74444, 0
41684.78611, 0
41684.82778, 0
41684.86944, 0
41684.91111, 0
41684.95278, 0
41684.99444, 0
41685.03611, 0
41685.07778, 0
41685.11944, 0
41685.16111, 0
41685.20278, 0
41685.24444, 0
41685.28611, 0
41685.32778, 0
41685.36944, 0
41685.41111, 0
41685.45278, 0
41685.49444, 0
41685.53611, 0
41685.57778, 0
41685.61944, 0
41685.66111, 0
41685.70278, 0
41685.74444, 0
41685.78611, 0
41685.82778, 0
41685.86944, 0
41685.91111, 0
41685.95278, 0
41685.99444, 0
41686.03611, 0
41686.07778, 0
41686.11944, 0
41686.16111, 0
41686.20278, 0
41686.24444, 0
41686.28611, 0
41686.32778, 0
41686.36944, 0
41686.41111, 0
41686.45278, 0
41686.49444, 0
41686.53611, 0
41686.57778, 0
41686.61944, 0
41686.66111, 0
41686.70278, 0
41686.74444, 0
41686.78611, 0
41686.82778, 0
41686.86944, 0
41686.91111, 0
41686.95278, 0
41686.99444, 0
41687.01806, 0
41687.02222, 0
41687.025, 0
41687.03194, 0.0001
41687.03611, 0
41687.04028, 0.0001
41687.04931, 0.0003
41687.05972, 0.0003
41687.06528, 0.0003
41687.075, 0.0003
41687.07778, 0.0001
41687.11944, 0
41687.16111, 0.0001
41687.17292, 0.0001
41687.17986, 0.0002
41687.18194, 0.0002
41687.1875, 0.0002
41687.19236, 0.0002
41687.20278, 0.0001
41687.24444, 0
41687.28611, 0
41687.32778, 0
41687.36944, 0
41687.41111, 0
41687.45278, 0
41687.49444, 0
41687.53611, 0
41687.57778, 0
41687.61944, 0
41687.66111, 0
41687.70278, 0
41687.74444, 0
41687.78611, 0
41687.82778, 0
41687.86944, 0
41687.91111, 0
41687.95278, 0
41687.99444, 0
41688.03611, 0
41688.07778, 0
41688.11944, 0
41688.16111, 0
41688.20278, 0
41688.24444, 0
41688.28611, 0
41688.32778, 0
41688.36944, 0
41688.37569, 0
41688.39306, 0.0003
41688.41111, 0
41688.45278, 0.0004
41688.45625, 0
41688.47222, 0
41688.4875, 0
41688.49444, 0
41688.50764, 0
41688.53611, 0
41688.57778, 0
41688.61944, 0
41688.65486, 0
41688.66111, 0
41688.68819, 0
41688.70278, 0
41688.74444, 0
41688.78611, 0
41688.82778, 0
41688.86944, 0
41688.91111, 0
41688.95278, 0
41688.99444, 0
41689.03611, 0
41689.07778, 0
41689.11944, 0
41689.16111, 0
41689.20278, 0
41689.24444, 0
41689.26528, 0
41689.28611, 0
41689.32778, 0
41689.36944, 0
41689.41111, 0
41689.45278, 0
41689.49444, 0
41689.53611, 0
41689.55972, 0
41689.57778, 0
41689.61944, 0
41689.66111, 0
41689.70278, 0
41689.74444, 0
41689.78611, 0
41689.82778, 0
41689.86944, 0
41689.91111, 0
41689.95278, 0
41689.98056, 0
41689.99444, 0
41690.03611, 0
41690.07778, 0
41690.11944, 0
41690.16111, 0
41690.16528, 0
41690.18194, 0
41690.19375, 0
41690.20278, 0
41690.23125, 0
41690.24444, 0
41690.24792, 0
41690.26736, 0
41690.27222, 0
41690.28125, 0
41690.28611, 0
41690.28958, 0
41690.30833, 0
41690.32778, 0
41690.36944, 0
41690.41111, 0
41690.45278, 0
41690.48889, 0
41690.49444, 0
41690.50486, 0
41690.53611, 0
41690.54722, 0
41690.55556, 0
41690.55972, 0
41690.56597, 0
41690.57014, 0
41690.57292, 0
41690.57778, 0.0002
41690.59653, 0.0001
41690.61944, 0.0001
41690.66111, 0
41690.70278, 0
41690.74444, 0
41690.78611, 0
41690.82778, 0
41690.86944, 0
41690.91111, 0
41690.95278, 0
41690.99444, 0
41691.03611, 0
41691.04514, 0
41691.05208, 0
41691.07778, 0
41691.11944, 0
41691.16111, 0
41691.20278, 0
41691.24444, 0
41691.28611, 0
41691.32778, 0
41691.36944, 0
41691.41111, 0
41691.45278, 0
41691.49444, 0
41691.53611, 0
41691.57778, 0
41691.61944, 0
41691.66111, 0
41691.70278, 0
41691.74444, 0
41691.78611, 0
41691.82778, 0
41691.86944, 0
41691.91111, 0
41691.95278, 0
41691.99444, 0
41692.03611, 0
41692.07778, 0
41692.11944, 0
41692.16111, 0
41692.20278, 0
41692.24444, 0
41692.28611, 0
41692.32778, 0
41692.36944, 0
41692.41111, 0
41692.45278, 0
41692.49444, 0
41692.53611, 0
41692.57778, 0
41692.61944, 0
41692.66111, 0
41692.70278, 0
41692.74444, 0
41692.78611, 0
41692.82778, 0
41692.86944, 0
41692.91111, 0
41692.95278, 0
41692.99444, 0
41693.03611, 0
41693.07778, 0
41693.11944, 0
41693.16111, 0
41693.20278, 0
41693.24444, 0
41693.28611, 0
41693.32778, 0
41693.36944, 0
41693.41111, 0
41693.45278, 0
41693.49444, 0
41693.53611, 0
41693.57778, 0
41693.61944, 0
41693.66111, 0
41693.70278, 0
41693.74444, 0
41693.78611, 0
41693.82778, 0
41693.86944, 0
41693.91111, 0
41693.95278, 0
41693.99444, 0
41694.03611, 0
41694.07778, 0
41694.11944, 0
41694.16111, 0
41694.20278, 0
41694.24444, 0
41694.28611, 0
41694.30903, 0
41694.32778, 0
41694.34028, 0
41694.34583, 0
41694.35069, 0
41694.36111, 0
41694.36528, 0
41694.36597, 0
41694.37917, 0
41694.39028, 0
41694.40208, 0.0001
41694.40556, 0.0001
41694.41111, 0.0001
41694.41736, 0
41694.42361, 0.0001
41694.43056, 0.0001
41694.43819, 0.0002
41694.44236, 0.0002
41694.45278, 0.0004
41694.49444, 0.0004
41694.51111, 0.0001
41694.52569, 0.0001
41694.53056, 0.0001
41694.53611, 0.0002
41694.55278, 0
41694.57778, 0
41694.58819, 0
41694.61944, 0
41694.62708, 0
41694.66111, 0
41694.70278, 0
41694.74444, 0
41694.78611, 0
41694.82778, 0
41694.86944, 0
41694.91111, 0
41694.95278, 0
41694.99444, 0
41695.03611, 0
41695.07778, 0
41695.11944, 0
41695.16111, 0
41695.20278, 0
41695.24444, 0
41695.26528, 0
41695.26806, 0
41695.27639, 0
41695.28125, 0
41695.28611, 0
41695.29236, 0
41695.29861, 0
41695.30417, 0.0001
41695.32778, 0.0002
41695.34306, 0.0001
41695.35486, 0.0002
41695.36944, 0.0003
41695.38542, 0
41695.41111, 0.0001
41695.41597, 0
41695.42778, 0.0001
41695.43194, 0.0001
41695.43681, 0.0001
41695.44167, 0.0001
41695.45278, 0.0001
41695.46875, 0
41695.475, 0
41695.48889, 0
41695.49444, 0
41695.53611, 0
41695.57778, 0
41695.61944, 0
41695.66111, 0
41695.70278, 0
41695.74444, 0
41695.78611, 0
41695.82778, 0
41695.86944, 0
41695.91111, 0
41695.95278, 0
41695.99444, 0
41696.03611, 0
41696.07778, 0
41696.11944, 0
41696.16111, 0
41696.17361, 0
41696.20278, 0
41696.24444, 0
41696.28611, 0
41696.32778, 0
41696.36944, 0
41696.41111, 0
41696.45278, 0
41696.49444, 0
41696.53611, 0
41696.57778, 0
41696.59167, 0
41696.61944, 0
41696.66111, 0
41696.70278, 0
41696.74444, 0
41696.78611, 0
41696.82778, 0
41696.86944, 0
41696.91111, 0
41696.95278, 0
41696.99444, 0
41697.03611, 0
41697.07778, 0
41697.11944, 0
41697.16111, 0
41697.20278, 0
41697.24444, 0
41697.28611, 0
41697.32778, 0
41697.36944, 0
41697.41111, 0
41697.45278, 0
41697.49444, 0
41697.53611, 0
41697.57778, 0
41697.61944, 0
41697.66111, 0
41697.70278, 0
41697.74444, 0
41697.78611, 0
41697.82778, 0
41697.86944, 0
41697.91111, 0
41697.95278, 0
41697.99444, 0
41698.03611, 0
41698.07778, 0
41698.11944, 0
41698.16111, 0
41698.20278, 0
41698.24444, 0
41698.28611, 0
41698.32778, 0
41698.36944, 0
41698.41111, 0
41698.45278, 0
41698.49444, 0
41698.53611, 0
41698.57778, 0
41698.61944, 0
41698.66111, 0
41698.70278, 0
41698.74444, 0
41698.78611, 0
41698.82778, 0
41698.85208, 0
41698.86944, 0
41698.91111, 0
41698.94097, 0
41698.95278, 0
41698.99444, 0
41699.03611, 0
41699.07778, 0
41699.11944, 0
41699.16111, 0
41699.20278, 0
41699.24444, 0
41699.28611, 0
41699.32778, 0
41699.36944, 0
41699.41111, 0
41699.45278, 0
41699.49444, 0
41699.53611, 0
41699.57778, 0
41699.61944, 0
41699.66111, 0
41699.70278, 0.0004
41699.74444, 0.0002
41699.77986, 0.0002
41699.78611, 0.0003
41699.78819, 0
41699.79444, 0
41699.82778, 0
41699.86944, 0
41699.87153, 0
41699.87361, 0
41699.88125, 0
41699.88611, 0.0001
41699.88819, 0.0001
41699.90417, 0.0001
41699.91111, 0.0002
41699.91319, 0
41699.91597, 0
41699.92431, 0
41699.92778, 0
41699.93958, 0.0001
41699.95278, 0.0003
41699.96042, 0.0001
41699.97431, 0.0004
41699.98403, 0.0005
41699.99444, 0.0006
41700.01944, 0.0003
41700.03611, 0.0009
41700.04097, 0.0002
41700.06389, 0.0006
41700.07778, 0.0005
41700.08611, 0.0001
41700.09514, 0.0003
41700.10972, 0.0005
41700.11944, 0.0008
41700.14306, 0.0004
41700.15833, 0.0007
41700.16111, 0.0007
41700.17014, 0.0001
41700.17639, 0.0001
41700.18472, 0.0005
41700.20139, 0.0008
41700.20278, 0.0008
41700.20764, 0
41700.21181, 0
41700.21597, 0.0001
41700.23889, 0.0002
41700.24444, 0.0002
41700.26736, 0.0001
41700.28264, 0.0001
41700.28611, 0
41700.29236, 0.0001
41700.30208, 0.0001
41700.32778, 0.0002
41700.33264, 0
41700.36944, 0.0003
41700.39792, 0.0001
41700.41111, 0.0001
41700.42639, 0.0001
41700.45278, 0.0002
41700.47083, 0
41700.48542, 0.0001
41700.48958, 0.0002
41700.49444, 0.0002
41700.51042, 0
41700.51458, 0
41700.53611, 0.0002
41700.54931, 0.0001
41700.55972, 0.0001
41700.57569, 0.0002
41700.57778, 0.0002
41700.58611, 0
41700.61944, 0
41700.66111, 0
41700.70278, 0
41700.78611, 0
41700.82778, 0
41700.86944, 0
41700.91111, 0
41700.95278, 0
41700.99444, 0
41701.03611, 0
41701.07778, 0
41701.11944, 0
41701.16111, 0
41701.20278, 0
41701.24444, 0
41701.28611, 0
41701.32778, 0
41701.36944, 0
41701.41111, 0
41701.45278, 0
41701.49444, 0
41701.53611, 0
41701.57778, 0
41701.61944, 0
41701.66111, 0
41701.70278, 0
41701.74444, 0
41701.78611, 0
41701.82778, 0
41701.86944, 0
41701.91111, 0
41701.95278, 0
41701.99444, 0
41702.03611, 0
41702.07778, 0
41702.11944, 0
41702.16111, 0
41702.20278, 0
41702.24444, 0
41702.28611, 0
41702.32778, 0
41702.36944, 0
41702.41111, 0
41702.45278, 0
41702.49444, 0
41702.53611, 0
41702.57778, 0
41702.61944, 0
41702.66111, 0
41702.70278, 0
41702.74444, 0
41702.78611, 0
41702.82778, 0
41702.86944, 0
41702.91111, 0
41702.95278, 0
41702.99444, 0
41703.03611, 0
41703.07778, 0
41703.10625, 0
41703.11944, 0
41703.16111, 0
41703.18125, 0
41703.20278, 0
41703.24444, 0
41703.28611, 0
41703.32778, 0
41703.36944, 0
41703.41111, 0
41703.42847, 0
41703.45278, 0
41703.47222, 0
41703.49444, 0
41703.53611, 0
41703.57778, 0
41703.61944, 0
41703.66111, 0
41703.70278, 0
41703.74444, 0
41703.78611, 0
41703.82778, 0
41703.86944, 0
41703.91111, 0
41703.95278, 0
41703.99444, 0
41704.02014, 0
41704.03611, 0
41704.07778, 0
41704.10764, 0
41704.11944, 0
41704.16111, 0
41704.17431, 0
41704.20278, 0
41704.24444, 0
41704.275, 0
41704.28611, 0
41704.32778, 0
41704.36944, 0
41704.41111, 0
41704.45278, 0
41704.49444, 0
41704.53611, 0
41704.57778, 0
41704.61944, 0
41704.66111, 0
41704.70278, 0
41704.74444, 0
41704.78611, 0
41704.82778, 0
41704.86944, 0
41704.91111, 0
41704.95278, 0
41704.95694, 0
41704.96875, 0
41704.99444, 0
41705.03611, 0
41705.07778, 0
41705.11944, 0
41705.16111, 0
41705.20278, 0
41705.24444, 0
41705.28611, 0
41705.32778, 0
41705.36944, 0
41705.41111, 0
41705.45278, 0
41705.49444, 0
41705.53611, 0
41705.57778, 0
41705.61944, 0
41705.66111, 0
41705.70278, 0
41705.74444, 0
41705.78611, 0
41705.82778, 0
41705.86944, 0
41705.91111, 0
41705.95278, 0
41705.99444, 0
41706.03611, 0
41706.07778, 0
41706.11944, 0
41706.16111, 0
41706.20278, 0
41706.24444, 0
41706.28611, 0
41706.32778, 0
41706.36944, 0
41706.41111, 0
41706.45278, 0
41706.49444, 0
41706.53611, 0
41706.57778, 0
41706.61944, 0
41706.66111, 0
41706.70278, 0
41706.74444, 0
41706.78611, 0
41706.82778, 0
41706.86944, 0
41706.91111, 0
41706.95278, 0
41706.99444, 0
41707.03611, 0
41707.07778, 0
41707.11944, 0
41707.16111, 0
41707.20278, 0
41707.24444, 0
41707.28611, 0
41707.32778, 0
41707.36944, 0
41707.41111, 0
41707.45278, 0
41707.49444, 0
41707.53611, 0
41707.57778, 0
41707.61944, 0
41707.66111, 0
41707.70278, 0
41707.74444, 0
41707.78611, 0
41707.82778, 0
41707.86944, 0
41707.91111, 0
41707.95278, 0
41707.99444, 0
41708.03611, 0
41708.07778, 0
41708.11944, 0
41708.16111, 0
41708.20278, 0
41708.24444, 0
41708.28611, 0
41708.32778, 0
41708.36944, 0
41708.41111, 0
41708.45278, 0
41708.49444, 0
41708.53611, 0
41708.57778, 0
41708.61944, 0
41708.66111, 0
41708.70278, 0
41708.74444, 0
41708.78611, 0
41708.82778, 0
41708.86944, 0
41708.91111, 0
41708.95278, 0
41708.99444, 0
41709.03611, 0
41709.07778, 0
41709.11944, 0
41709.16111, 0
41709.20278, 0
41709.24444, 0
41709.28611, 0
41709.32778, 0
41709.36944, 0
41709.41111, 0
41709.45278, 0
41709.49444, 0
41709.53611, 0
41709.57778, 0
41709.60972, 0
41709.61944, 0
41709.66111, 0
41709.70278, 0
41709.72986, 0.0001
41709.74444, 0.0003
41709.77014, 0.0001
41709.78264, 0.0001
41709.78611, 0.0001
41709.80417, 0
41709.82778, 0
41709.86042, 0
41709.86944, 0
41709.91111, 0
41709.95278, 0
41709.99444, 0
41710.03611, 0
41710.07778, 0
41710.11944, 0
41710.15069, 0
41710.16111, 0
41710.20278, 0
41710.24444, 0
41710.28611, 0
41710.32778, 0
41710.36944, 0
41710.41111, 0
41710.45278, 0
41710.49444, 0
41710.53611, 0
41710.57778, 0
41710.61944, 0
41710.66111, 0
41710.70278, 0
41710.74444, 0
41710.78611, 0
41710.82778, 0
41710.86944, 0
41710.91111, 0
41710.95278, 0
41710.99444, 0
41711.03611, 0
41711.07778, 0
41711.11944, 0
41711.16111, 0
41711.20278, 0
41711.24444, 0
41711.28611, 0
41711.32778, 0
41711.36944, 0
41711.41111, 0
41711.45278, 0
41711.49444, 0
41711.53611, 0
41711.57778, 0
41711.60486, 0
41711.61944, 0
41711.66111, 0
41711.70278, 0
41711.74444, 0
41711.78611, 0
41711.82778, 0
41711.86944, 0
41711.91111, 0
41711.95278, 0
41711.99444, 0
41712.03611, 0
41712.07778, 0
41712.11944, 0
41712.16111, 0
41712.20278, 0
41712.24444, 0
41712.28611, 0
41712.32778, 0
41712.36944, 0
41712.41111, 0
41712.45278, 0
41712.49444, 0
41712.53611, 0
41712.57778, 0
41712.61944, 0
41712.66111, 0
41712.70278, 0
41712.74444, 0
41712.78611, 0
41712.82778, 0
41712.86944, 0
41712.91111, 0
41712.95278, 0
41712.99444, 0
41713.03611, 0
41713.07778, 0
41713.11944, 0
41713.16111, 0
41713.20278, 0
41713.24444, 0
41713.28611, 0
41713.32778, 0
41713.36944, 0
41713.41111, 0
41713.45278, 0
41713.49444, 0
41713.53611, 0
41713.57778, 0
41713.61944, 0
41713.66111, 0
41713.70278, 0
41713.72361, 0
41713.73889, 0
41713.74097, 0
41713.74444, 0
41713.76875, 0
41713.78264, 0
41713.78611, 0
41713.78819, 0
41713.79236, 0
41713.80278, 0
41713.80556, 0
41713.80903, 0.0001
41713.81181, 0.0001
41713.81389, 0.0001
41713.82083, 0.0001
41713.82778, 0.0002
41713.82986, 0
41713.84167, 0.0001
41713.84792, 0.0002
41713.86944, 0.0005
41713.87431, 0.0001
41713.87708, 0.0001
41713.89167, 0.0003
41713.89931, 0.0005
41713.90069, 0.0005
41713.90347, 0.0006
